"Number","Method","Time","Count","SelfTime"
"182","org.apache.maven.plugin.surefire.booterclient.ForkStarter.fork (Ljava/lang/Object;Lorg/apache/maven/surefire/booter/KeyValueSource;Lorg/apache/maven/plugin/surefire/booterclient/output/ForkClient;Lorg/apache/maven/plugin/surefire/SurefireProperties;ILorg/apache/maven/plugin/surefire/booterclient/lazytestprovider/AbstractForkInputStream;Z)Lorg/apache/maven/surefire/suite/RunResult;","32395190","13","9263"
"183","org.apache.maven.surefire.shade.org.apache.maven.shared.utils.cli.CommandLineUtils$1.call ()Ljava/lang/Integer;","31888848","13","765"
"184","java.lang.Process.waitFor ()I","31870438","13","31870438"
"185","org.apache.maven.surefire.shade.org.apache.maven.shared.utils.cli.CommandLineUtils.waitForAllPumpers (Lorg/apache/maven/surefire/shade/org/apache/maven/shared/utils/cli/StreamFeeder;Lorg/apache/maven/surefire/shade/org/apache/maven/shared/utils/cli/StreamPumper;Lorg/apache/maven/surefire/shade/org/apache/maven/shared/utils/cli/StreamPumper;)V","13444","13","95"
"186","org.apache.maven.surefire.shade.org.apache.maven.shared.utils.cli.StreamPumper.waitUntilDone ()V","8553","26","381"
"187","org.apache.maven.surefire.shade.org.apache.maven.shared.utils.cli.AbstractStreamHandler.waitUntilDone ()V","12968","39","371"
"188","java.lang.Object.wait ()V","12275","15","12275"
"189","org.apache.maven.surefire.shade.org.apache.maven.shared.utils.cli.AbstractStreamHandler.isDone ()Z","354","283","354"
"190","org.apache.maven.plugin.surefire.booterclient.ForkStarter$CloseableCloser.run ()V","3778","26","678"
"191","java.io.Closeable.close ()V","40266","202","37924"
"192","org.apache.maven.plugin.surefire.booterclient.output.ThreadedStreamConsumer.close ()V","1808","13","187"
"193","java.util.concurrent.BlockingQueue.put (Ljava/lang/Object;)V","15456","4918","15456"
"194","org.apache.maven.plugin.surefire.booterclient.output.ThreadedStreamConsumer$Pumper.hasErrors ()Z","611","13","545"
"195","org.apache.maven.plugin.surefire.booterclient.output.MultipleFailureException.hasNestedExceptions ()Z","66","13","17"
"196","java.util.Queue.isEmpty ()Z","139","26","139"
"197","java.util.concurrent.BlockingQueue.clear ()V","154","13","154"
"198","java.util.concurrent.atomic.AtomicBoolean.compareAndSet (ZZ)Z","284","39","284"
"199","org.apache.maven.plugin.surefire.booterclient.lazytestprovider.TestLessInputStream.close ()V","658","26","148"
"200","java.util.concurrent.Semaphore.drainPermits ()I","29","13","29"
"201","org.apache.maven.plugin.surefire.booterclient.lazytestprovider.AbstractCommandStream.invalidateInternalBuffer ()V","8","13","8"
"202","java.util.Queue.poll ()Ljava/lang/Object;","1079","92","1079"
"203","org.apache.maven.surefire.shade.org.apache.maven.shared.utils.cli.CommandLineUtils$ProcessHook.run ()V","155","13","13"
"204","java.lang.Process.destroy ()V","142","13","142"
"205","org.apache.maven.surefire.shade.org.apache.maven.shared.utils.cli.StreamFeeder.close ()V","3313","26","87"
"206","java.util.concurrent.atomic.AtomicReference.getAndSet (Ljava/lang/Object;)Ljava/lang/Object;","1544","52","1544"
"207","org.apache.maven.surefire.shade.org.apache.maven.shared.utils.cli.AbstractStreamHandler.setDone ()V","922","52","922"
"208","org.apache.maven.surefire.shade.org.apache.maven.shared.utils.cli.ShutdownHookUtils.removeShutdownHook (Ljava/lang/Thread;)V","176","39","59"
"209","java.lang.Runtime.removeShutdownHook (Ljava/lang/Thread;)Z","98","39","98"
"210","java.lang.Runtime.getRuntime ()Ljava/lang/Runtime;","133","92","133"
"211","org.apache.maven.surefire.shade.org.apache.maven.shared.utils.cli.StreamPumper.close ()V","34","26","24"
"212","org.apache.maven.surefire.shade.org.apache.maven.shared.utils.io.IOUtil.close (Ljava/io/Writer;)V","10","26","10"
