"Number","Method","Time","Count","SelfTime"
"100","org.slf4j.LoggerFactory.getLogger (Ljava/lang/Class;)Lorg/slf4j/Logger;","571840","3306","123983"
"101","org.apache.log4j.Category.isDebugEnabled ()Z","395348","370754","239459"
"102","org.apache.log4j.Category.isInfoEnabled ()Z","101768","43774","67371"
"103","java.lang.Class.getClassLoader ()Ljava/lang/ClassLoader;","82655","3904","82655"
"104","org.apache.zookeeper.metrics.prometheus.PrometheusMetricsProvider_ESTest_scaffolding.initMocksToAvoidTimeoutsInTheTests ()V","2234227","1","10"
"105","org.evosuite.shaded.org.mockito.Mockito.mock (Ljava/lang/Class;)Ljava/lang/Object;","9965335","57","9962457"
"106","java.lang.Class.forName (Ljava/lang/String;ZLjava/lang/ClassLoader;)Ljava/lang/Class;","8083","69","5955"
"107","org.evosuite.runtime.GuiSupport.initialize ()V","10223107","128","10222654"
"108","org.apache.log4j.helpers.ThreadLocalMap.childValue (Ljava/lang/Object;)Ljava/lang/Object;","27925","17023","27469"
"109","org.evosuite.runtime.sandbox.Sandbox.initializeSecurityManagerForSUT ()V","193822","128","192600"
"110","org.evosuite.runtime.classhandling.JDKClassResetter.init ()V","54700","128","54418"
"111","org.apache.zookeeper.metrics.prometheus.PrometheusMetricsProvider_ESTest_scaffolding.setSystemProperties ()V","16603","11","566"
"112","java.lang.System.setProperty (Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;","341131","38134","341131"
"113","java.util.Properties.clone ()Ljava/lang/Object;","189733","4094","189733"
"114","java.lang.System.setProperties (Ljava/util/Properties;)V","117966","3964","117966"
"115","org.evosuite.runtime.Runtime.resetRuntime ()V","1039936","3838","1039936"
"116","org.evosuite.runtime.Runtime.getInstance ()Lorg/evosuite/runtime/Runtime;","21575","3837","21575"
"117","org.apache.zookeeper.metrics.prometheus.PrometheusMetricsProvider_ESTest_scaffolding.doneWithTestCase ()V","2412533","10","362"
"118","org.apache.zookeeper.metrics.prometheus.PrometheusMetricsProvider_ESTest_scaffolding.resetClasses ()V","2405424","10","672"
