"Number","Method","Time","Count","SelfTime"
"70","org.codehaus.plexus.util.xml.pull.XmlSerializer.setProperty (Ljava/lang/String;Ljava/lang/Object;)V","41","2","41"
"71","org.codehaus.plexus.util.xml.pull.XmlSerializer.startDocument (Ljava/lang/String;Ljava/lang/Boolean;)V","23","1","23"
"72","org.codehaus.plexus.util.xml.pull.XmlSerializer.setOutput (Ljava/io/Writer;)V","21","1","21"
"73","org.codehaus.plexus.util.xml.pull.XmlSerializer.endDocument ()V","6","1","6"
"74","org.apache.maven.settings.Settings.getModelEncoding ()Ljava/lang/String;","1","1","1"
"75","org.apache.maven.settings.io.xpp3.SettingsXpp3Writer.<init> ()V","14","1","14"
"76","org.apache.maven.settings.io.xpp3.SettingsXpp3Writer.<clinit> ()V","12","1","12"
"77","java.io.Writer.close ()V","5","1","5"
"78","org.codehaus.plexus.interpolation.RegexBasedInterpolator.interpolate (Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;","6833","1","6750"
"79","org.apache.maven.settings.building.DefaultSettingsBuilder$1.execute (Ljava/lang/String;Ljava/lang/Object;)Ljava/lang/Object;","83","1","13"
"80","java.lang.String.replace (Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Ljava/lang/String;","66","3","66"
"81","org.codehaus.plexus.interpolation.EnvarBasedValueSource.<init> ()V","3674","1","3674"
"82","org.apache.maven.settings.io.DefaultSettingsReader.read (Ljava/io/Reader;Ljava/util/Map;)Lorg/apache/maven/settings/Settings;","259","1","9"
"83","org.apache.maven.settings.io.xpp3.SettingsXpp3Reader.nextTag (Lorg/codehaus/plexus/util/xml/pull/XmlPullParser;)I","14","2","3"
"84","org.codehaus.plexus.util.xml.pull.XmlPullParser.getAttributeName (I)Ljava/lang/String;","5","3","5"
"85","java.lang.String.indexOf (I)I","19","36","19"
"86","org.codehaus.plexus.util.xml.pull.XmlPullParser.getAttributeValue (I)Ljava/lang/String;","2","3","2"
"87","java.io.Reader.close ()V","7","1","7"
"88","org.codehaus.plexus.interpolation.RegexBasedInterpolator.<init> ()V","140","1","140"
"89","java.io.StringWriter.<init> (I)V","30","1","30"
"90","java.io.StringReader.<init> (Ljava/lang/String;)V","21","1","21"
"91","org.codehaus.plexus.interpolation.RegexBasedInterpolator.addValueSource (Lorg/codehaus/plexus/interpolation/ValueSource;)V","15","3","15"
"92","org.apache.maven.settings.building.DefaultSettingsBuilder$1.<init> (Lorg/apache/maven/settings/building/DefaultSettingsBuilder;)V","13","1","13"
"93","org.codehaus.plexus.interpolation.PropertiesBasedValueSource.<init> (Ljava/util/Properties;)V","13","2","13"
"94","org.codehaus.plexus.interpolation.RegexBasedInterpolator.addPostProcessor (Lorg/codehaus/plexus/interpolation/InterpolationPostProcessor;)V","9","1","9"
"95","org.apache.maven.settings.building.DefaultSettingsBuildingRequest.getUserProperties ()Ljava/util/Properties;","8","1","5"
"96","java.util.Properties.<init> ()V","11","2","11"
"97","java.io.StringWriter.toString ()Ljava/lang/String;","7","1","7"
"98","org.apache.maven.settings.building.DefaultSettingsBuildingRequest.getSystemProperties ()Ljava/util/Properties;","1","1","1"
"99","org.apache.maven.settings.merge.MavenSettingsMerger.merge (Lorg/apache/maven/settings/Settings;Lorg/apache/maven/settings/Settings;Ljava/lang/String;)V","3316","1","57"
"100","org.codehaus.plexus.util.StringUtils.isEmpty (Ljava/lang/String;)Z","3073","1","3073"
"101","org.apache.maven.settings.merge.MavenSettingsMerger.shallowMergeById (Ljava/util/List;Ljava/util/List;Ljava/lang/String;)V","120","4","46"
"102","org.apache.maven.settings.merge.MavenSettingsMerger.mapById (Ljava/util/List;)Ljava/util/Map;","68","4","41"
"103","java.util.HashMap.<init> ()V","12","4","12"
"104","org.apache.maven.settings.TrackableBase.setSourceLevel (Ljava/lang/String;)V","17","1","10"
"105","org.apache.maven.settings.Settings.getActiveProfiles ()Ljava/util/List;","8","2","6"
