"Number","Method","Time","Count","SelfTime"
"253","org.apache.maven.execution.MavenSession.setProjects (Ljava/util/List;)V","358","9","129"
"254","org.apache.maven.project.MavenProject.isExecutionRoot ()Z","36","54","36"
"255","java.util.List.isEmpty ()Z","205","33","205"
"256","org.apache.maven.execution.DefaultMavenExecutionResult.<init> ()V","410","10","149"
"257","java.util.concurrent.CopyOnWriteArrayList.<init> ()V","99","10","99"
"258","java.util.Collections.synchronizedMap (Ljava/util/Map;)Ljava/util/Map;","88","12","88"
"259","java.util.IdentityHashMap.<init> ()V","144","13","144"
"260","org.apache.maven.execution.DefaultMavenExecutionRequest.setGoals (Ljava/util/List;)Lorg/apache/maven/execution/MavenExecutionRequest;","241","10","25"
"261","org.apache.maven.lifecycle.internal.stub.ProjectDependencyGraphStub.getSortedProjects ()Ljava/util/List;","61","9","47"
"262","org.apache.maven.execution.AbstractExecutionListener.<init> ()V","100","9","100"
"263","org.apache.maven.execution.DefaultMavenExecutionRequest.setDegreeOfConcurrency (I)V","22","8","22"
"264","org.apache.maven.execution.DefaultMavenExecutionRequest.setExecutionListener (Lorg/apache/maven/execution/ExecutionListener;)Lorg/apache/maven/execution/MavenExecutionRequest;","12","9","12"
"265","org.apache.maven.execution.MavenSession.setProjectDependencyGraph (Lorg/apache/maven/execution/ProjectDependencyGraph;)V","11","7","11"
"266","org.apache.maven.lifecycle.internal.stub.ProjectDependencyGraphStub.<init> ()V","128","13","128"
"267","org.apache.maven.lifecycle.internal.builder.multithreaded.ThreadOutputMuxerTest$Outputter.<init> (Lorg/apache/maven/lifecycle/internal/builder/multithreaded/ThreadOutputMuxerTest;Lorg/apache/maven/lifecycle/internal/builder/multithreaded/ThreadOutputMuxer;Lorg/apache/maven/lifecycle/internal/ProjectSegment;Ljava/lang/String;)V","215","6","215"
"268","java.lang.String.<init> ([B)V","79","1","79"
"269","java.io.ByteArrayOutputStream.toByteArray ()[B","23","1","23"
"270","java.util.concurrent.ExecutorCompletionService.<init> (Ljava/util/concurrent/Executor;)V","21","1","21"
"271","org.apache.maven.lifecycle.internal.ProjectBuildList.size ()I","41","13","16"
"272","java.util.List.size ()I","323","78","323"
"273","org.apache.maven.lifecycle.internal.BuildListCalculatorTest.testCalculateProjectBuilds ()V","28281","1","2976"
"274","org.apache.maven.lifecycle.internal.BuildListCalculatorTest.getTaskSegmentCalculator ()Lorg/apache/maven/lifecycle/internal/LifecycleTaskSegmentCalculator;","7128","1","7015"
"275","org.apache.maven.lifecycle.internal.stub.LifecycleTaskSegmentCalculatorStub.<init> ()V","123","2","71"
"276","org.apache.maven.lifecycle.internal.DefaultLifecycleTaskSegmentCalculator.<init> ()V","52","2","52"
"277","org.apache.maven.settings.RuntimeInfo.<clinit> ()V","120","1","53"
"278","java.io.File.<init> (Ljava/io/File;Ljava/lang/String;)V","7","1","7"
"279","org.apache.maven.execution.DefaultMavenExecutionRequest.getUserSettingsFile ()Ljava/io/File;","9","9","9"
"280","org.apache.maven.lifecycle.internal.BuildListCalculator.calculateProjectBuilds (Lorg/apache/maven/execution/MavenSession;Ljava/util/List;)Lorg/apache/maven/lifecycle/internal/ProjectBuildList;","6590","2","3182"
"281","org.apache.maven.lifecycle.internal.ProjectSegment.getSession ()Lorg/apache/maven/execution/MavenSession;","29","56","29"
"282","org.apache.maven.lifecycle.internal.builder.BuilderCommon.attachToThread (Lorg/apache/maven/project/MavenProject;)V","85","33","65"
"283","org.apache.maven.project.MavenProject.getClassRealm ()Lorg/codehaus/plexus/classworlds/realm/ClassRealm;","20","33","20"
"284","java.util.Collections.singletonList (Ljava/lang/Object;)Ljava/util/List;","144","13","144"
"285","org.apache.maven.execution.MavenSession.setCurrentProject (Lorg/apache/maven/project/MavenProject;)V","20","27","20"
"286","org.apache.maven.execution.MavenSession.getProjects ()Ljava/util/List;","2","2","2"
"287","org.apache.maven.lifecycle.internal.TaskSegment.isAggregating ()Z","6","10","6"
"288","org.apache.maven.execution.MavenSession.getTopLevelProject ()Lorg/apache/maven/project/MavenProject;","3","3","3"
"289","org.apache.maven.lifecycle.internal.DefaultLifecycleTaskSegmentCalculator.calculateTaskSegments (Lorg/apache/maven/execution/MavenSession;)Ljava/util/List;","5190","2","40"
"290","org.apache.maven.lifecycle.internal.stub.LifecycleTaskSegmentCalculatorStub.calculateTaskSegments (Lorg/apache/maven/execution/MavenSession;Ljava/util/List;)Ljava/util/List;","5096","2","4827"
"291","org.apache.maven.lifecycle.internal.LifecycleTask.<init> (Ljava/lang/String;)V","54","4","54"
"292","org.apache.maven.lifecycle.internal.GoalTask.<init> (Ljava/lang/String;)V","48","11","48"
"293","org.apache.maven.execution.MavenSession.getGoals ()Ljava/util/List;","33","2","27"
"294","org.apache.maven.execution.DefaultMavenExecutionRequest.getGoals ()Ljava/util/List;","10","2","9"
"295","org.apache.maven.lifecycle.internal.ProjectBuildList.getByTaskSegment (Lorg/apache/maven/lifecycle/internal/TaskSegment;)Lorg/apache/maven/lifecycle/internal/ProjectBuildList;","171","3","69"
"296","org.apache.maven.lifecycle.internal.ProjectSegment.getTaskSegment ()Lorg/apache/maven/lifecycle/internal/TaskSegment;","16","33","16"
"297","org.apache.maven.lifecycle.internal.BuildListCalculator.<init> ()V","57","2","57"
"298","org.apache.maven.lifecycle.internal.ProjectBuildList.get (I)Lorg/apache/maven/lifecycle/internal/ProjectSegment;","79","12","29"
"299","org.apache.maven.toolchain.RequirementMatcherFactoryTest.testCreateVersionMatcher ()V","26112","1","170"
"300","org.apache.maven.toolchain.RequirementMatcherFactory.createVersionMatcher (Ljava/lang/String;)Lorg/apache/maven/toolchain/RequirementMatcher;","15923","2","1215"
"301","org.apache.maven.toolchain.RequirementMatcherFactory$VersionMatcher.<init> (Ljava/lang/String;Lorg/apache/maven/toolchain/RequirementMatcherFactory$1;)V","14708","2","13"
"302","org.apache.maven.toolchain.RequirementMatcherFactory$VersionMatcher.<init> (Ljava/lang/String;)V","14695","2","2520"
"303","org.apache.maven.artifact.versioning.DefaultArtifactVersion.<init> (Ljava/lang/String;)V","14138","13","133"
"304","org.apache.maven.artifact.versioning.DefaultArtifactVersion.parseVersion (Ljava/lang/String;)V","14005","13","6374"
"305","org.apache.maven.artifact.versioning.ComparableVersion.<init> (Ljava/lang/String;)V","7154","13","56"
"306","org.apache.maven.artifact.versioning.ComparableVersion.parseVersion (Ljava/lang/String;)V","7098","13","2138"
"307","org.apache.maven.artifact.versioning.ComparableVersion.parseItem (ZLjava/lang/String;)Lorg/apache/maven/artifact/versioning/ComparableVersion$Item;","3634","31","3193"
"308","org.apache.maven.artifact.versioning.ComparableVersion$IntItem.<init> (Ljava/lang/String;)V","168","31","53"
"309","java.lang.Integer.parseInt (Ljava/lang/String;)I","115","31","115"
"310","org.apache.maven.artifact.versioning.ComparableVersion.stripLeadingZeroes (Ljava/lang/String;)Ljava/lang/String;","184","31","50"
"311","org.apache.commons.lang3.StringUtils.stripStart (Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;","101","31","101"
"312","java.lang.String.isEmpty ()Z","42","36","42"
"313","org.apache.maven.artifact.versioning.ComparableVersion$IntItem.<clinit> ()V","51","1","22"
"314","org.apache.maven.artifact.versioning.ComparableVersion$IntItem.<init> ()V","29","1","29"
"315","org.apache.maven.artifact.versioning.ComparableVersion$ListItem.toString ()Ljava/lang/String;","528","13","126"
"316","java.lang.StringBuilder.append (Ljava/lang/Object;)Ljava/lang/StringBuilder;","12122","382","9903"
"317","org.apache.maven.artifact.versioning.ComparableVersion$IntItem.toString ()Ljava/lang/String;","156","31","22"
"318","java.lang.Integer.toString (I)Ljava/lang/String;","134","31","134"
"319","java.lang.StringBuilder.length ()I","35","39","35"
"320","java.util.Deque.pop ()Ljava/lang/Object;","208","13","208"
"321","java.lang.Character.isDigit (C)Z","76","31","76"
"322","org.apache.maven.artifact.versioning.ComparableVersion$ListItem.<init> (Lorg/apache/maven/artifact/versioning/ComparableVersion$1;)V","80","13","39"
"323","org.apache.maven.artifact.versioning.ComparableVersion$ListItem.<init> ()V","41","13","20"
"324","org.apache.maven.artifact.versioning.ComparableVersion$ListItem.normalize ()V","97","13","85"
"325","org.apache.maven.artifact.versioning.ComparableVersion$IntItem.isNull ()Z","12","11","12"
"326","java.lang.String.substring (II)Ljava/lang/String;","108","34","108"
"327","java.util.Deque.isEmpty ()Z","39","26","39"
"328","java.util.Deque.push (Ljava/lang/Object;)V","59","13","59"
"329","java.lang.String.toLowerCase (Ljava/util/Locale;)Ljava/lang/String;","29","13","29"
"330","java.lang.String.substring (I)Ljava/lang/String;","144","26","144"
"331","java.util.ArrayDeque.<init> ()V","45","13","45"
"332","java.lang.String.charAt (I)C","19","54","19"
"333","org.apache.maven.artifact.versioning.DefaultArtifactVersion.getNextIntegerToken (Ljava/util/StringTokenizer;)Ljava/lang/Integer;","239","31","62"
"334","java.util.StringTokenizer.nextToken ()Ljava/lang/String;","122","31","122"
"335","java.lang.Integer.valueOf (Ljava/lang/String;)Ljava/lang/Integer;","44","31","44"
"336","java.util.StringTokenizer.<init> (Ljava/lang/String;Ljava/lang/String;)V","139","13","139"
"337","java.util.StringTokenizer.hasMoreTokens ()Z","27","39","27"
"338","java.lang.String.indexOf (I)I","32","29","32"
"339","java.lang.String.endsWith (Ljava/lang/String;)Z","83","25","83"
"340","org.apache.maven.toolchain.RequirementMatcherFactory$VersionMatcher.matches (Ljava/lang/String;)Z","9929","7","2783"
"341","org.apache.maven.artifact.versioning.VersionRange.createFromVersionSpec (Ljava/lang/String;)Lorg/apache/maven/artifact/versioning/VersionRange;","6634","7","3758"
"342","org.apache.maven.artifact.versioning.VersionRange.parseRestriction (Ljava/lang/String;)Lorg/apache/maven/artifact/versioning/Restriction;","1941","5","113"
"343","org.apache.maven.artifact.versioning.DefaultArtifactVersion.compareTo (Ljava/lang/Object;)I","353","14","28"
"344","org.apache.maven.artifact.versioning.DefaultArtifactVersion.compareTo (Lorg/apache/maven/artifact/versioning/ArtifactVersion;)I","325","14","20"
"345","org.apache.maven.artifact.versioning.ComparableVersion.compareTo (Lorg/apache/maven/artifact/versioning/ComparableVersion;)I","305","14","26"
"346","org.apache.maven.artifact.versioning.ComparableVersion$ListItem.compareTo (Lorg/apache/maven/artifact/versioning/ComparableVersion$Item;)I","279","14","151"
"347","org.apache.maven.artifact.versioning.ComparableVersion$IntItem.compareTo (Lorg/apache/maven/artifact/versioning/ComparableVersion$Item;)I","78","37","67"
"348","org.apache.maven.artifact.versioning.ComparableVersion$IntItem.getType ()I","11","32","11"
"349","org.apache.maven.artifact.versioning.ComparableVersion$ListItem.getType ()I","5","14","5"
"350","org.apache.maven.artifact.versioning.Restriction.<init> (Lorg/apache/maven/artifact/versioning/ArtifactVersion;ZLorg/apache/maven/artifact/versioning/ArtifactVersion;Z)V","56","6","56"
"351","org.apache.maven.artifact.versioning.Restriction.<clinit> ()V","48","1","18"
"352","org.apache.maven.artifact.versioning.Restriction.getLowerBound ()Lorg/apache/maven/artifact/versioning/ArtifactVersion;","25","5","25"
"353","org.apache.maven.artifact.versioning.VersionRange.<init> (Lorg/apache/maven/artifact/versioning/ArtifactVersion;Ljava/util/List;)V","22","7","22"
"354","org.apache.maven.artifact.versioning.Restriction.getUpperBound ()Lorg/apache/maven/artifact/versioning/ArtifactVersion;","4","5","4"
"355","org.apache.maven.artifact.versioning.VersionRange.containsVersion (Lorg/apache/maven/artifact/versioning/ArtifactVersion;)Z","237","5","11"
"356","org.apache.maven.artifact.versioning.Restriction.containsVersion (Lorg/apache/maven/artifact/versioning/ArtifactVersion;)Z","183","5","20"
"357","org.apache.maven.artifact.versioning.VersionRange.<clinit> ()V","161","1","94"
"358","java.util.WeakHashMap.<init> ()V","26","2","26"
"359","org.apache.maven.artifact.versioning.VersionRange.hasRestrictions ()Z","22","7","12"
"360","java.lang.Object.toString ()Ljava/lang/String;","90","2","74"
"361","org.apache.maven.toolchain.RequirementMatcherFactory$VersionMatcher.toString ()Ljava/lang/String;","16","2","8"
"362","org.apache.maven.artifact.versioning.DefaultArtifactVersion.toString ()Ljava/lang/String;","8","2","8"
"363","org.apache.maven.project.artifact.DefaultMavenMetadataCacheTest.setUp ()V","25864","1","25840"
"364","org.apache.maven.rtinfo.internal.DefaultRuntimeInformationTest.testGetMavenVersion ()V","24738","1","24738"
"365","org.apache.maven.project.artifact.MavenMetadataSourceTest.setUp ()V","22021","1","22013"
"366","org.apache.maven.project.artifact.DefaultProjectArtifactsCacheTest.setUp ()V","21908","1","21897"
"367","org.apache.maven.rtinfo.internal.DefaultRuntimeInformationTest.testIsMavenVersion ()V","21587","1","21587"
"368","org.apache.maven.lifecycle.internal.BuilderCommonTest.testResolveBuildPlan ()V","21042","1","173"
"369","org.apache.maven.lifecycle.internal.builder.BuilderCommon.resolveBuildPlan (Lorg/apache/maven/execution/MavenSession;Lorg/apache/maven/project/MavenProject;Lorg/apache/maven/lifecycle/internal/TaskSegment;Ljava/util/Set;)Lorg/apache/maven/lifecycle/MavenExecutionPlan;","12153","1","156"
"370","org.apache.maven.lifecycle.internal.LifecycleDebugLogger.debugProjectPlan (Lorg/apache/maven/project/MavenProject;Lorg/apache/maven/lifecycle/MavenExecutionPlan;)V","9842","1","120"
"371","org.apache.maven.lifecycle.internal.LifecycleDebugLogger.debugMojoExecution (Lorg/apache/maven/plugin/MojoExecution;)V","9338","8","237"
"372","org.codehaus.plexus.logging.Logger.debug (Ljava/lang/String;)V","820","211","677"
"373","org.apache.maven.lifecycle.internal.stub.LoggerStub.debug (Ljava/lang/String;)V","143","205","143"
"374","org.apache.maven.plugin.MojoExecution.getGroupId ()Ljava/lang/String;","49","8","22"
"375","org.apache.maven.plugin.descriptor.PluginDescriptor.getGroupId ()Ljava/lang/String;","20","8","20"
"376","org.apache.maven.plugin.descriptor.MojoDescriptor.getPluginDescriptor ()Lorg/apache/maven/plugin/descriptor/PluginDescriptor;","78","103","78"
"377","org.apache.maven.plugin.MojoExecution.getArtifactId ()Ljava/lang/String;","31","8","21"
"378","org.apache.maven.plugin.descriptor.PluginDescriptor.getArtifactId ()Ljava/lang/String;","16","10","16"
"379","org.apache.maven.plugin.MojoExecution.getVersion ()Ljava/lang/String;","27","8","16"
"380","org.apache.maven.plugin.descriptor.PluginDescriptor.getVersion ()Ljava/lang/String;","7","8","7"
"381","java.util.Map.isEmpty ()Z","26","8","26"
"382","org.apache.maven.plugin.MojoExecution.getGoal ()Ljava/lang/String;","22","8","15"
"383","org.apache.maven.plugin.descriptor.MojoDescriptor.getGoal ()Ljava/lang/String;","11","12","11"
"384","org.apache.maven.plugin.MojoExecution.getConfiguration ()Lorg/codehaus/plexus/util/xml/Xpp3Dom;","6","8","6"
"385","org.apache.maven.plugin.MojoExecution.getExecutionId ()Ljava/lang/String;","5","8","5"
"386","org.apache.maven.plugin.MojoExecution.getMojoDescriptor ()Lorg/apache/maven/plugin/descriptor/MojoDescriptor;","10","24","10"
"387","org.apache.maven.plugin.descriptor.MojoDescriptor.isAggregator ()Z","4","8","4"
"388","org.apache.maven.plugin.MojoExecution.getForkedExecutions ()Ljava/util/Map;","3","8","3"
"389","org.apache.maven.lifecycle.internal.LifecycleDebugLogger.debugDependencyRequirements (Ljava/util/List;)V","152","1","63"
"390","java.util.TreeSet.<init> ()V","9","2","9"
"391","org.codehaus.plexus.util.StringUtils.isNotEmpty (Ljava/lang/String;)Z","4888","30","4888"
"392","org.apache.maven.plugin.descriptor.MojoDescriptor.getDependencyCollectionRequired ()Ljava/lang/String;","7","8","7"
"393","org.apache.maven.plugin.descriptor.MojoDescriptor.getDependencyResolutionRequired ()Ljava/lang/String;","2","8","2"
"394","org.apache.maven.lifecycle.MavenExecutionPlan.getMojoExecutions ()Ljava/util/List;","105","2","48"
"395","org.apache.maven.lifecycle.internal.ExecutionPlanItem.getMojoExecution ()Lorg/apache/maven/plugin/MojoExecution;","42","32","42"
"396","org.apache.maven.lifecycle.internal.builder.BuilderCommon.getKey (Lorg/apache/maven/project/MavenProject;)Ljava/lang/String;","60","1","17"
"397","org.codehaus.plexus.logging.Logger.isDebugEnabled ()Z","307","169","214"
"398","org.apache.maven.lifecycle.internal.stub.LoggerStub.isDebugEnabled ()Z","93","169","93"
"399","org.apache.maven.lifecycle.MavenExecutionPlan.iterator ()Ljava/util/Iterator;","3","1","1"
"400","org.apache.maven.lifecycle.MavenExecutionPlan.getExecutionPlanItems ()Ljava/util/List;","40","8","40"
"401","org.apache.maven.project.MavenProject.getRemoteProjectRepositories ()Ljava/util/List;","3","1","3"
"402","org.apache.maven.project.MavenProject.getRemotePluginRepositories ()Ljava/util/List;","2","1","2"
"403","org.apache.maven.lifecycle.internal.stub.LifecycleExecutionPlanCalculatorStub.calculateExecutionPlan (Lorg/apache/maven/execution/MavenSession;Lorg/apache/maven/project/MavenProject;Ljava/util/List;)Lorg/apache/maven/lifecycle/MavenExecutionPlan;","2145","1","6"
"404","org.apache.maven.lifecycle.internal.stub.LifecycleExecutionPlanCalculatorStub.calculateExecutionPlan (Lorg/apache/maven/execution/MavenSession;Lorg/apache/maven/project/MavenProject;Ljava/util/List;Z)Lorg/apache/maven/lifecycle/MavenExecutionPlan;","2139","1","15"
"405","org.apache.maven.lifecycle.internal.stub.LifecycleExecutionPlanCalculatorStub.getProjectAExceutionPlan ()Lorg/apache/maven/lifecycle/MavenExecutionPlan;","22212","7","532"
"406","org.apache.maven.lifecycle.internal.stub.LifecycleExecutionPlanCalculatorStub.createExecutionPlan (Lorg/apache/maven/project/MavenProject;Ljava/util/List;)Lorg/apache/maven/lifecycle/MavenExecutionPlan;","17477","7","1781"
"407","org.apache.maven.lifecycle.MavenExecutionPlan.<init> (Ljava/util/List;Lorg/apache/maven/lifecycle/DefaultLifecycles;)V","12645","7","500"
"408","org.apache.maven.lifecycle.DefaultLifecycles.get (Ljava/lang/String;)Lorg/apache/maven/lifecycle/Lifecycle;","9786","56","191"
"409","org.apache.maven.lifecycle.DefaultLifecycles.getPhaseToLifecycleMap ()Ljava/util/Map;","9547","56","1718"
"410","org.apache.maven.lifecycle.Lifecycle.toString ()Ljava/lang/String;","2011","168","372"
"411","org.apache.maven.lifecycle.DefaultLifecycles.getLifeCycles ()Ljava/util/List;","2316","56","602"
"412","java.util.LinkedHashMap.<init> (Ljava/util/Map;)V","573","56","573"
"413","java.util.LinkedHashSet.<init> (Ljava/util/Collection;)V","347","56","347"
"414","java.util.LinkedHashSet.addAll (Ljava/util/Collection;)Z","340","105","340"
"415","java.util.LinkedHashSet.iterator ()Ljava/util/Iterator;","128","63","128"
"416","java.util.Map.keySet ()Ljava/util/Set;","75","56","75"
"417","org.apache.maven.lifecycle.Lifecycle.getId ()Ljava/lang/String;","85","168","85"
"418","java.util.ArrayList.add (Ljava/lang/Object;)Z","82","168","82"
"419","java.util.HashMap.put (Ljava/lang/Object;Ljava/lang/Object;)Ljava/lang/Object;","649","896","649"
"420","org.apache.maven.lifecycle.Lifecycle.getPhases ()Ljava/util/List;","125","217","125"
"421","java.util.HashMap.containsKey (Ljava/lang/Object;)Z","237","896","237"
"422","org.apache.maven.lifecycle.MavenExecutionPlan.getDistinctPhasesInOrderOfExecutionPlanAppearance (Ljava/util/List;)Ljava/lang/Iterable;","506","7","129"
"423","java.util.LinkedHashSet.add (Ljava/lang/Object;)Z","84","56","84"
"424","org.apache.maven.lifecycle.internal.ExecutionPlanItem.getLifecyclePhase ()Ljava/lang/String;","1053","112","235"
"425","org.apache.maven.plugin.MojoExecution.getLifecyclePhase ()Ljava/lang/String;","821","115","821"
"426","java.util.LinkedHashSet.contains (Ljava/lang/Object;)Z","46","56","46"
"427","java.lang.Iterable.iterator ()Ljava/util/Iterator;","61","7","61"
"428","org.apache.maven.lifecycle.internal.stub.DefaultLifecyclesStub.createDefaultLifecycles ()Lorg/apache/maven/lifecycle/DefaultLifecycles;","1705","7","1345"
"429","org.apache.maven.plugin.descriptor.MojoDescriptor.getPhase ()Ljava/lang/String;","71","155","71"
"430","org.apache.maven.lifecycle.Lifecycle.<init> (Ljava/lang/String;Ljava/util/List;Ljava/util/Map;)V","40","21","40"
"431","org.apache.maven.lifecycle.DefaultLifecycles.<init> (Ljava/util/Map;Lorg/codehaus/plexus/logging/Logger;)V","60","7","28"
"432","java.util.LinkedHashMap.<init> ()V","1031","150","1031"
"433","org.apache.maven.lifecycle.internal.stub.LoggerStub.<init> ()V","68","9","68"
"434","org.apache.maven.lifecycle.internal.ExecutionPlanItem.createExecutionPlanItems (Lorg/apache/maven/project/MavenProject;Ljava/util/List;)Ljava/util/List;","1346","7","1155"
"435","org.apache.maven.lifecycle.internal.ExecutionPlanItem.<init> (Lorg/apache/maven/plugin/MojoExecution;)V","69","56","69"
"436","org.apache.maven.lifecycle.internal.stub.LifecycleExecutionPlanCalculatorStub.createMojoExecution (Ljava/lang/String;Ljava/lang/String;Lorg/apache/maven/plugin/descriptor/MojoDescriptor;)Lorg/apache/maven/plugin/MojoExecution;","3984","56","1783"
"437","org.apache.maven.plugin.MojoExecution.<init> (Lorg/apache/maven/model/Plugin;Ljava/lang/String;Ljava/lang/String;)V","1663","56","1541"
"438","org.apache.maven.plugin.MojoExecution.setLifecyclePhase (Ljava/lang/String;)V","35","56","35"
"439","org.codehaus.plexus.util.xml.Xpp3Dom.<init> (Ljava/lang/String;)V","138","56","138"
"440","org.apache.maven.plugin.MojoExecution.setMojoDescriptor (Lorg/apache/maven/plugin/descriptor/MojoDescriptor;)V","19","48","19"
"441","org.apache.maven.plugin.MojoExecution.setConfiguration (Lorg/codehaus/plexus/util/xml/Xpp3Dom;)V","26","56","26"
"442","org.apache.maven.plugin.descriptor.PluginDescriptor.getPlugin ()Lorg/apache/maven/model/Plugin;","28","63","28"
"443","org.apache.maven.project.MavenProject.getExecutionProject ()Lorg/apache/maven/project/MavenProject;","10","6","10"
"444","org.apache.maven.execution.DefaultMavenExecutionRequest.getDegreeOfConcurrency ()I","5","1","5"
"445","org.apache.maven.execution.MavenSession.getRequest ()Lorg/apache/maven/execution/MavenExecutionRequest;","4","1","4"
"446","org.apache.maven.lifecycle.internal.BuilderCommonTest.getBuilderCommon ()Lorg/apache/maven/lifecycle/internal/builder/BuilderCommon;","4898","1","4781"
"447","org.apache.maven.lifecycle.internal.builder.BuilderCommon.<init> (Lorg/apache/maven/lifecycle/internal/LifecycleDebugLogger;Lorg/apache/maven/lifecycle/internal/LifecycleExecutionPlanCalculator;Lorg/codehaus/plexus/logging/Logger;)V","35","1","35"
"448","org.apache.maven.lifecycle.internal.LifecycleDebugLogger.<init> (Lorg/codehaus/plexus/logging/Logger;)V","26","1","26"
"449","org.apache.maven.lifecycle.internal.stub.LifecycleExecutionPlanCalculatorStub.<init> ()V","9","1","9"
"450","org.apache.maven.lifecycle.MavenExecutionPlan.size ()I","29","3","12"
"451","org.apache.maven.plugin.PluginParameterExceptionTest.testMissingRequiredMapTypeParameter ()V","18783","1","17639"
"452","org.apache.maven.plugin.PluginParameterException.<init> (Lorg/apache/maven/plugin/descriptor/MojoDescriptor;Ljava/util/List;)V","735","4","98"
"453","org.apache.maven.plugin.descriptor.MojoDescriptor.getRoleHint ()Ljava/lang/String;","262","4","13"
"454","org.apache.maven.plugin.descriptor.MojoDescriptor.getId ()Ljava/lang/String;","249","4","51"
"455","org.apache.maven.plugin.descriptor.PluginDescriptor.getId ()Ljava/lang/String;","168","4","18"
"456","org.apache.maven.plugin.descriptor.PluginDescriptor.constructPluginKey (Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;","150","4","43"
"457","org.apache.maven.plugin.PluginParameterException.format (Ljava/util/List;)Ljava/lang/String;","180","4","45"
"458","org.apache.maven.plugin.descriptor.Parameter.getName ()Ljava/lang/String;","12","12","12"
"459","org.apache.maven.plugin.PluginConfigurationException.<init> (Lorg/apache/maven/plugin/descriptor/PluginDescriptor;Ljava/lang/String;)V","119","4","25"
"460","java.lang.Exception.<init> (Ljava/lang/String;)V","185","11","185"
"461","org.apache.maven.plugin.descriptor.Parameter.<init> ()V","253","4","253"
"462","org.apache.maven.plugin.PluginParameterException.buildDiagnosticMessage ()Ljava/lang/String;","463","4","70"
"463","org.apache.maven.plugin.PluginParameterException.decomposeParameterIntoUserInstructions (Lorg/apache/maven/plugin/descriptor/MojoDescriptor;Lorg/apache/maven/plugin/descriptor/Parameter;Ljava/lang/StringBuilder;)V","317","4","135"
"464","java.lang.Class.forName (Ljava/lang/String;)Ljava/lang/Class;","74","9","74"
"465","java.lang.Class.isAssignableFrom (Ljava/lang/Class;)Z","12","9","12"
"466","org.apache.maven.plugin.descriptor.Parameter.getAlias ()Ljava/lang/String;","6","4","6"
"467","org.apache.maven.plugin.descriptor.Parameter.getExpression ()Ljava/lang/String;","5","3","5"
"468","org.apache.maven.plugin.descriptor.Parameter.getType ()Ljava/lang/String;","9","13","9"
"469","java.lang.StringBuilder.append (I)Ljava/lang/StringBuilder;","22","8","22"
"470","org.apache.maven.plugin.PluginParameterException.getMojoDescriptor ()Lorg/apache/maven/plugin/descriptor/MojoDescriptor;","4","4","4"
"471","org.apache.maven.plugin.PluginParameterException.getParameters ()Ljava/util/List;","4","4","4"
"472","org.apache.maven.plugin.descriptor.PluginDescriptor.getGoalPrefix ()Ljava/lang/String;","3","3","3"
"473","org.apache.maven.plugin.descriptor.Parameter.setType (Ljava/lang/String;)V","73","3","73"
"474","org.apache.maven.plugin.descriptor.MojoDescriptor.<init> ()V","162","20","91"
"475","org.codehaus.plexus.component.repository.ComponentDescriptor.<init> ()V","71","20","71"
"476","org.apache.maven.plugin.descriptor.PluginDescriptor.<init> ()V","148","20","80"
"477","org.codehaus.plexus.component.repository.ComponentSetDescriptor.<init> ()V","68","20","68"
"478","org.apache.maven.plugin.descriptor.PluginDescriptor.setGoalPrefix (Ljava/lang/String;)V","9","3","9"
"479","org.apache.maven.plugin.descriptor.Parameter.setName (Ljava/lang/String;)V","7","3","7"
"480","org.apache.maven.plugin.descriptor.Parameter.setRequired (Z)V","7","4","7"
"481","org.apache.maven.plugin.descriptor.MojoDescriptor.setGoal (Ljava/lang/String;)V","5","4","5"
"482","org.apache.maven.plugin.descriptor.MojoDescriptor.setPluginDescriptor (Lorg/apache/maven/plugin/descriptor/PluginDescriptor;)V","12","19","12"
"483","org.apache.maven.plugin.descriptor.PluginDescriptor.setArtifactId (Ljava/lang/String;)V","7","17","7"
"484","org.apache.maven.settings.SettingsUtilsTest.testRoundTripProfiles ()V","18348","1","11004"
"485","org.apache.maven.settings.SettingsUtils.convertFromSettingsProfile (Lorg/apache/maven/settings/Profile;)Lorg/apache/maven/model/Profile;","6940","2","6466"
"486","org.apache.maven.model.Activation.<init> ()V","23","1","23"
"487","org.apache.maven.settings.SettingsUtils.convertFromSettingsRepository (Lorg/apache/maven/settings/Repository;)Lorg/apache/maven/model/Repository;","289","3","260"
"488","org.apache.maven.model.Repository.<init> ()V","22","4","13"
"489","org.apache.maven.model.RepositoryBase.<init> ()V","9","4","9"
"490","org.apache.maven.settings.RepositoryBase.getLayout ()Ljava/lang/String;","1","2","1"
"491","org.apache.maven.settings.RepositoryBase.getUrl ()Ljava/lang/String;","1","2","1"
"492","org.apache.maven.model.ActivationFile.<init> ()V","11","1","11"
"493","org.apache.maven.model.ActivationOS.<init> ()V","11","1","11"
"494","org.apache.maven.model.ActivationProperty.<init> ()V","11","1","11"
"495","org.apache.maven.model.Profile.<init> ()V","25","2","17"
"496","org.apache.maven.model.ModelBase.<init> ()V","120","80","120"
"497","org.apache.maven.model.ModelBase.addPluginRepository (Lorg/apache/maven/model/Repository;)V","21","3","4"
"498","org.apache.maven.model.ModelBase.getPluginRepositories ()Ljava/util/List;","13","4","10"
